"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother"	"Age of Mother Code"	Births
	"New Jersey"	"34"	"2001"	"2001"	"40-44 years"	"40-44"	4012
	"New Jersey"	"34"	"2001"	"2001"	"45-49 years"	"45-49"	181
	"New Jersey"	"34"	"2002"	"2002"	"Under 15 years"	"15"	146
	"New Jersey"	"34"	"2002"	"2002"	"15-19 years"	"15-19"	7352
	"New Jersey"	"34"	"2002"	"2002"	"20-24 years"	"20-24"	19112
	"New Jersey"	"34"	"2002"	"2002"	"25-29 years"	"25-29"	28007
	"New Jersey"	"34"	"2002"	"2002"	"30-34 years"	"30-34"	35873
	"New Jersey"	"34"	"2002"	"2002"	"35-39 years"	"35-39"	19902
	"New Jersey"	"34"	"2002"	"2002"	"40-44 years"	"40-44"	4139
	"New Jersey"	"34"	"2002"	"2002"	"45-49 years"	"45-49"	209
	"New Jersey"	"34"	"2002"	"2002"	"50 years and over"	"50+"	11
	"New Mexico"	"35"	"1995"	"1995"	"Under 15 years"	"15"	110
	"New Mexico"	"35"	"1995"	"1995"	"15-19 years"	"15-19"	4844
	"New Mexico"	"35"	"1995"	"1995"	"20-24 years"	"20-24"	7728
	"New Mexico"	"35"	"1995"	"1995"	"25-29 years"	"25-29"	6510
	"New Mexico"	"35"	"1995"	"1995"	"30-34 years"	"30-34"	5076
	"New Mexico"	"35"	"1995"	"1995"	"35-39 years"	"35-39"	2199
	"New Mexico"	"35"	"1995"	"1995"	"40-44 years"	"40-44"	433
	"New Mexico"	"35"	"1995"	"1995"	"45-49 years"	"45-49"	20
	"New Mexico"	"35"	"1996"	"1996"	"Under 15 years"	"15"	84
	"New Mexico"	"35"	"1996"	"1996"	"15-19 years"	"15-19"	4775
	"New Mexico"	"35"	"1996"	"1996"	"20-24 years"	"20-24"	7844
	"New Mexico"	"35"	"1996"	"1996"	"25-29 years"	"25-29"	6831
	"New Mexico"	"35"	"1996"	"1996"	"30-34 years"	"30-34"	4851
	"New Mexico"	"35"	"1996"	"1996"	"35-39 years"	"35-39"	2326
	"New Mexico"	"35"	"1996"	"1996"	"40-44 years"	"40-44"	498
	"New Mexico"	"35"	"1996"	"1996"	"45-49 years"	"45-49"	19
	"New Mexico"	"35"	"1997"	"1997"	"Under 15 years"	"15"	93
	"New Mexico"	"35"	"1997"	"1997"	"15-19 years"	"15-19"	4706
	"New Mexico"	"35"	"1997"	"1997"	"20-24 years"	"20-24"	7850
	"New Mexico"	"35"	"1997"	"1997"	"25-29 years"	"25-29"	6709
	"New Mexico"	"35"	"1997"	"1997"	"30-34 years"	"30-34"	4763
	"New Mexico"	"35"	"1997"	"1997"	"35-39 years"	"35-39"	2245
	"New Mexico"	"35"	"1997"	"1997"	"40-44 years"	"40-44"	484
	"New Mexico"	"35"	"1997"	"1997"	"45-49 years"	"45-49"	21
	"New Mexico"	"35"	"1998"	"1998"	"Under 15 years"	"15"	102
	"New Mexico"	"35"	"1998"	"1998"	"15-19 years"	"15-19"	4865
	"New Mexico"	"35"	"1998"	"1998"	"20-24 years"	"20-24"	8031
	"New Mexico"	"35"	"1998"	"1998"	"25-29 years"	"25-29"	6873
	"New Mexico"	"35"	"1998"	"1998"	"30-34 years"	"30-34"	4549
	"New Mexico"	"35"	"1998"	"1998"	"35-39 years"	"35-39"	2391
	"New Mexico"	"35"	"1998"	"1998"	"40-44 years"	"40-44"	475
	"New Mexico"	"35"	"1998"	"1998"	"45-49 years"	"45-49"	32
	"New Mexico"	"35"	"1999"	"1999"	"Under 15 years"	"15"	102
	"New Mexico"	"35"	"1999"	"1999"	"15-19 years"	"15-19"	4753
	"New Mexico"	"35"	"1999"	"1999"	"20-24 years"	"20-24"	8219
	"New Mexico"	"35"	"1999"	"1999"	"25-29 years"	"25-29"	6685
	"New Mexico"	"35"	"1999"	"1999"	"30-34 years"	"30-34"	4534
	"New Mexico"	"35"	"1999"	"1999"	"35-39 years"	"35-39"	2375
	"New Mexico"	"35"	"1999"	"1999"	"40-44 years"	"40-44"	500
	"New Mexico"	"35"	"1999"	"1999"	"45-49 years"	"45-49"	23
	"New Mexico"	"35"	"2000"	"2000"	"Under 15 years"	"15"	78
	"New Mexico"	"35"	"2000"	"2000"	"15-19 years"	"15-19"	4655
	"New Mexico"	"35"	"2000"	"2000"	"20-24 years"	"20-24"	8173
	"New Mexico"	"35"	"2000"	"2000"	"25-29 years"	"25-29"	6775
	"New Mexico"	"35"	"2000"	"2000"	"30-34 years"	"30-34"	4597
	"New Mexico"	"35"	"2000"	"2000"	"35-39 years"	"35-39"	2373
	"New Mexico"	"35"	"2000"	"2000"	"40-44 years"	"40-44"	548
	"New Mexico"	"35"	"2000"	"2000"	"45-49 years"	"45-49"	23
	"New Mexico"	"35"	"2001"	"2001"	"Under 15 years"	"15"	79
	"New Mexico"	"35"	"2001"	"2001"	"15-19 years"	"15-19"	4529
	"New Mexico"	"35"	"2001"	"2001"	"20-24 years"	"20-24"	8333
	"New Mexico"	"35"	"2001"	"2001"	"25-29 years"	"25-29"	6746
	"New Mexico"	"35"	"2001"	"2001"	"30-34 years"	"30-34"	4591
	"New Mexico"	"35"	"2001"	"2001"	"35-39 years"	"35-39"	2270
	"New Mexico"	"35"	"2001"	"2001"	"40-44 years"	"40-44"	547
	"New Mexico"	"35"	"2001"	"2001"	"45-49 years"	"45-49"	31
	"New Mexico"	"35"	"2002"	"2002"	"Under 15 years"	"15"	89
	"New Mexico"	"35"	"2002"	"2002"	"15-19 years"	"15-19"	4513
	"New Mexico"	"35"	"2002"	"2002"	"20-24 years"	"20-24"	8587
	"New Mexico"	"35"	"2002"	"2002"	"25-29 years"	"25-29"	6955
	"New Mexico"	"35"	"2002"	"2002"	"30-34 years"	"30-34"	4751
	"New Mexico"	"35"	"2002"	"2002"	"35-39 years"	"35-39"	2304
	"New Mexico"	"35"	"2002"	"2002"	"40-44 years"	"40-44"	528
	"New Mexico"	"35"	"2002"	"2002"	"45-49 years"	"45-49"	26
	"New York"	"36"	"1995"	"1995"	"Under 15 years"	"15"	538
	"New York"	"36"	"1995"	"1995"	"15-19 years"	"15-19"	24826
	"New York"	"36"	"1995"	"1995"	"20-24 years"	"20-24"	53625
	"New York"	"36"	"1995"	"1995"	"25-29 years"	"25-29"	75805
	"New York"	"36"	"1995"	"1995"	"30-34 years"	"30-34"	75288
	"New York"	"36"	"1995"	"1995"	"35-39 years"	"35-39"	34456
	"New York"	"36"	"1995"	"1995"	"40-44 years"	"40-44"	6523
	"New York"	"36"	"1995"	"1995"	"45-49 years"	"45-49"	308
	"New York"	"36"	"1996"	"1996"	"Under 15 years"	"15"	502
	"New York"	"36"	"1996"	"1996"	"15-19 years"	"15-19"	23876
	"New York"	"36"	"1996"	"1996"	"20-24 years"	"20-24"	50866
	"New York"	"36"	"1996"	"1996"	"25-29 years"	"25-29"	72637
	"New York"	"36"	"1996"	"1996"	"30-34 years"	"30-34"	73567
	"New York"	"36"	"1996"	"1996"	"35-39 years"	"35-39"	35366
	"New York"	"36"	"1996"	"1996"	"40-44 years"	"40-44"	6809
	"New York"	"36"	"1996"	"1996"	"45-49 years"	"45-49"	340
	"New York"	"36"	"1997"	"1997"	"Under 15 years"	"15"	420
	"New York"	"36"	"1997"	"1997"	"15-19 years"	"15-19"	22197
	"New York"	"36"	"1997"	"1997"	"20-24 years"	"20-24"	49871
	"New York"	"36"	"1997"	"1997"	"25-29 years"	"25-29"	69230
	"New York"	"36"	"1997"	"1997"	"30-34 years"	"30-34"	72291
	"New York"	"36"	"1997"	"1997"	"35-39 years"	"35-39"	35549
	"New York"	"36"	"1997"	"1997"	"40-44 years"	"40-44"	7283
	"New York"	"36"	"1997"	"1997"	"45-49 years"	"45-49"	380
	"New York"	"36"	"1997"	"1997"	"50 years and over"	"50+"	17
	"New York"	"36"	"1998"	"1998"	"Under 15 years"	"15"	382
	"New York"	"36"	"1998"	"1998"	"15-19 years"	"15-19"	22344
	"New York"	"36"	"1998"	"1998"	"20-24 years"	"20-24"	50495
	"New York"	"36"	"1998"	"1998"	"25-29 years"	"25-29"	68916
	"New York"	"36"	"1998"	"1998"	"30-34 years"	"30-34"	70992
	"New York"	"36"	"1998"	"1998"	"35-39 years"	"35-39"	36763
	"New York"	"36"	"1998"	"1998"	"40-44 years"	"40-44"	7925
	"New York"	"36"	"1998"	"1998"	"45-49 years"	"45-49"	374
	"New York"	"36"	"1998"	"1998"	"50 years and over"	"50+"	16
	"New York"	"36"	"1999"	"1999"	"Under 15 years"	"15"	389
	"New York"	"36"	"1999"	"1999"	"15-19 years"	"15-19"	21489
	"New York"	"36"	"1999"	"1999"	"20-24 years"	"20-24"	51147
	"New York"	"36"	"1999"	"1999"	"25-29 years"	"25-29"	66392
	"New York"	"36"	"1999"	"1999"	"30-34 years"	"30-34"	70083
	"New York"	"36"	"1999"	"1999"	"35-39 years"	"35-39"	37765
	"New York"	"36"	"1999"	"1999"	"40-44 years"	"40-44"	7893
	"New York"	"36"	"1999"	"1999"	"45-49 years"	"45-49"	434
	"New York"	"36"	"1999"	"1999"	"50 years and over"	"50+"	20
	"New York"	"36"	"2000"	"2000"	"Under 15 years"	"15"	355
	"New York"	"36"	"2000"	"2000"	"15-19 years"	"15-19"	20783
	"New York"	"36"	"2000"	"2000"	"20-24 years"	"20-24"	51741
	"New York"	"36"	"2000"	"2000"	"25-29 years"	"25-29"	66418
	"New York"	"36"	"2000"	"2000"	"30-34 years"	"30-34"	71626
	"New York"	"36"	"2000"	"2000"	"35-39 years"	"35-39"	38785
	"New York"	"36"	"2000"	"2000"	"40-44 years"	"40-44"	8515
	"New York"	"36"	"2000"	"2000"	"45-49 years"	"45-49"	475
	"New York"	"36"	"2000"	"2000"	"50 years and over"	"50+"	39
	"New York"	"36"	"2001"	"2001"	"Under 15 years"	"15"	328
	"New York"	"36"	"2001"	"2001"	"15-19 years"	"15-19"	20012
	"New York"	"36"	"2001"	"2001"	"20-24 years"	"20-24"	51577
	"New York"	"36"	"2001"	"2001"	"25-29 years"	"25-29"	63092
	"New York"	"36"	"2001"	"2001"	"30-34 years"	"30-34"	70890
	"New York"	"36"	"2001"	"2001"	"35-39 years"	"35-39"	38966
	"New York"	"36"	"2001"	"2001"	"40-44 years"	"40-44"	8584
	"New York"	"36"	"2001"	"2001"	"45-49 years"	"45-49"	550
	"New York"	"36"	"2001"	"2001"	"50 years and over"	"50+"	27
	"New York"	"36"	"2002"	"2002"	"Under 15 years"	"15"	289
	"New York"	"36"	"2002"	"2002"	"15-19 years"	"15-19"	18394
	"New York"	"36"	"2002"	"2002"	"20-24 years"	"20-24"	50732
	"New York"	"36"	"2002"	"2002"	"25-29 years"	"25-29"	62969
	"New York"	"36"	"2002"	"2002"	"30-34 years"	"30-34"	70229
	"New York"	"36"	"2002"	"2002"	"35-39 years"	"35-39"	39268
	"New York"	"36"	"2002"	"2002"	"40-44 years"	"40-44"	8905
	"New York"	"36"	"2002"	"2002"	"45-49 years"	"45-49"	600
	"New York"	"36"	"2002"	"2002"	"50 years and over"	"50+"	29
	"North Carolina"	"37"	"1995"	"1995"	"Under 15 years"	"15"	424
	"North Carolina"	"37"	"1995"	"1995"	"15-19 years"	"15-19"	15049
	"North Carolina"	"37"	"1995"	"1995"	"20-24 years"	"20-24"	28485
	"North Carolina"	"37"	"1995"	"1995"	"25-29 years"	"25-29"	27073
	"North Carolina"	"37"	"1995"	"1995"	"30-34 years"	"30-34"	21122
	"North Carolina"	"37"	"1995"	"1995"	"35-39 years"	"35-39"	8177
	"North Carolina"	"37"	"1995"	"1995"	"40-44 years"	"40-44"	1226
	"North Carolina"	"37"	"1995"	"1995"	"45-49 years"	"45-49"	36
	"North Carolina"	"37"	"1996"	"1996"	"Under 15 years"	"15"	389
	"North Carolina"	"37"	"1996"	"1996"	"15-19 years"	"15-19"	15296
	"North Carolina"	"37"	"1996"	"1996"	"20-24 years"	"20-24"	28411
	"North Carolina"	"37"	"1996"	"1996"	"25-29 years"	"25-29"	28622
	"North Carolina"	"37"	"1996"	"1996"	"30-34 years"	"30-34"	21791
	"North Carolina"	"37"	"1996"	"1996"	"35-39 years"	"35-39"	8567
	"North Carolina"	"37"	"1996"	"1996"	"40-44 years"	"40-44"	1353
	"North Carolina"	"37"	"1996"	"1996"	"45-49 years"	"45-49"	41
	"North Carolina"	"37"	"1997"	"1997"	"Under 15 years"	"15"	327
	"North Carolina"	"37"	"1997"	"1997"	"15-19 years"	"15-19"	15032
	"North Carolina"	"37"	"1997"	"1997"	"20-24 years"	"20-24"	28957
	"North Carolina"	"37"	"1997"	"1997"	"25-29 years"	"25-29"	29869
	"North Carolina"	"37"	"1997"	"1997"	"30-34 years"	"30-34"	21861
	"North Carolina"	"37"	"1997"	"1997"	"35-39 years"	"35-39"	9370
	"North Carolina"	"37"	"1997"	"1997"	"40-44 years"	"40-44"	1549
	"North Carolina"	"37"	"1997"	"1997"	"45-49 years"	"45-49"	49
	"North Carolina"	"37"	"1998"	"1998"	"Under 15 years"	"15"	329
	"North Carolina"	"37"	"1998"	"1998"	"15-19 years"	"15-19"	15325
	"North Carolina"	"37"	"1998"	"1998"	"20-24 years"	"20-24"	30395
	"North Carolina"	"37"	"1998"	"1998"	"25-29 years"	"25-29"	30893
	"North Carolina"	"37"	"1998"	"1998"	"30-34 years"	"30-34"	23055
	"North Carolina"	"37"	"1998"	"1998"	"35-39 years"	"35-39"	10030
	"North Carolina"	"37"	"1998"	"1998"	"40-44 years"	"40-44"	1599
	"North Carolina"	"37"	"1998"	"1998"	"45-49 years"	"45-49"	60
	"North Carolina"	"37"	"1999"	"1999"	"Under 15 years"	"15"	352
	"North Carolina"	"37"	"1999"	"1999"	"15-19 years"	"15-19"	15049
	"North Carolina"	"37"	"1999"	"1999"	"20-24 years"	"20-24"	31230
	"North Carolina"	"37"	"1999"	"1999"	"25-29 years"	"25-29"	31728
	"North Carolina"	"37"	"1999"	"1999"	"30-34 years"	"30-34"	23257
	"North Carolina"	"37"	"1999"	"1999"	"35-39 years"	"35-39"	10373
	"North Carolina"	"37"	"1999"	"1999"	"40-44 years"	"40-44"	1725
	"North Carolina"	"37"	"1999"	"1999"	"45-49 years"	"45-49"	80
	"North Carolina"	"37"	"2000"	"2000"	"Under 15 years"	"15"	337
	"North Carolina"	"37"	"2000"	"2000"	"15-19 years"	"15-19"	15353
	"North Carolina"	"37"	"2000"	"2000"	"20-24 years"	"20-24"	33060
	"North Carolina"	"37"	"2000"	"2000"	"25-29 years"	"25-29"	32978
	"North Carolina"	"37"	"2000"	"2000"	"30-34 years"	"30-34"	25543
	"North Carolina"	"37"	"2000"	"2000"	"35-39 years"	"35-39"	11034
	"North Carolina"	"37"	"2000"	"2000"	"40-44 years"	"40-44"	1924
	"North Carolina"	"37"	"2000"	"2000"	"45-49 years"	"45-49"	78
	"North Carolina"	"37"	"2001"	"2001"	"Under 15 years"	"15"	269
	"North Carolina"	"37"	"2001"	"2001"	"15-19 years"	"15-19"	14336
	"North Carolina"	"37"	"2001"	"2001"	"20-24 years"	"20-24"	32801
	"North Carolina"	"37"	"2001"	"2001"	"25-29 years"	"25-29"	31238
	"North Carolina"	"37"	"2001"	"2001"	"30-34 years"	"30-34"	26376
	"North Carolina"	"37"	"2001"	"2001"	"35-39 years"	"35-39"	11128
	"North Carolina"	"37"	"2001"	"2001"	"40-44 years"	"40-44"	1945
	"North Carolina"	"37"	"2001"	"2001"	"45-49 years"	"45-49"	90
	"North Carolina"	"37"	"2002"	"2002"	"Under 15 years"	"15"	300
	"North Carolina"	"37"	"2002"	"2002"	"15-19 years"	"15-19"	13756
	"North Carolina"	"37"	"2002"	"2002"	"20-24 years"	"20-24"	32153
	"North Carolina"	"37"	"2002"	"2002"	"25-29 years"	"25-29"	31090
	"North Carolina"	"37"	"2002"	"2002"	"30-34 years"	"30-34"	26725
	"North Carolina"	"37"	"2002"	"2002"	"35-39 years"	"35-39"	11143
	"North Carolina"	"37"	"2002"	"2002"	"40-44 years"	"40-44"	2072
	"North Carolina"	"37"	"2002"	"2002"	"45-49 years"	"45-49"	89
	"North Dakota"	"38"	"1995"	"1995"	"Under 15 years"	"15"	11
	"North Dakota"	"38"	"1995"	"1995"	"15-19 years"	"15-19"	800
	"North Dakota"	"38"	"1995"	"1995"	"20-24 years"	"20-24"	2284
	"North Dakota"	"38"	"1995"	"1995"	"25-29 years"	"25-29"	2663
	"North Dakota"	"38"	"1995"	"1995"	"30-34 years"	"30-34"	1835
	"North Dakota"	"38"	"1995"	"1995"	"35-39 years"	"35-39"	779
	"North Dakota"	"38"	"1995"	"1995"	"40-44 years"	"40-44"	99
	"North Dakota"	"38"	"1996"	"1996"	"15-19 years"	"15-19"	793
	"North Dakota"	"38"	"1996"	"1996"	"20-24 years"	"20-24"	2161
	"North Dakota"	"38"	"1996"	"1996"	"25-29 years"	"25-29"	2593
	"North Dakota"	"38"	"1996"	"1996"	"30-34 years"	"30-34"	1876
	"North Dakota"	"38"	"1996"	"1996"	"35-39 years"	"35-39"	810
	"North Dakota"	"38"	"1996"	"1996"	"40-44 years"	"40-44"	106
	"North Dakota"	"38"	"1997"	"1997"	"Under 15 years"	"15"	10
	"North Dakota"	"38"	"1997"	"1997"	"15-19 years"	"15-19"	751
	"North Dakota"	"38"	"1997"	"1997"	"20-24 years"	"20-24"	2222
	"North Dakota"	"38"	"1997"	"1997"	"25-29 years"	"25-29"	2635
	"North Dakota"	"38"	"1997"	"1997"	"30-34 years"	"30-34"	1828
	"North Dakota"	"38"	"1997"	"1997"	"35-39 years"	"35-39"	784
	"North Dakota"	"38"	"1997"	"1997"	"40-44 years"	"40-44"	119
	"North Dakota"	"38"	"1998"	"1998"	"15-19 years"	"15-19"	775
	"North Dakota"	"38"	"1998"	"1998"	"20-24 years"	"20-24"	2083
	"North Dakota"	"38"	"1998"	"1998"	"25-29 years"	"25-29"	2475
	"North Dakota"	"38"	"1998"	"1998"	"30-34 years"	"30-34"	1715
	"North Dakota"	"38"	"1998"	"1998"	"35-39 years"	"35-39"	737
	"North Dakota"	"38"	"1998"	"1998"	"40-44 years"	"40-44"	138
	"North Dakota"	"38"	"1999"	"1999"	"15-19 years"	"15-19"	703
	"North Dakota"	"38"	"1999"	"1999"	"20-24 years"	"20-24"	1957
	"North Dakota"	"38"	"1999"	"1999"	"25-29 years"	"25-29"	2426
	"North Dakota"	"38"	"1999"	"1999"	"30-34 years"	"30-34"	1654
	"North Dakota"	"38"	"1999"	"1999"	"35-39 years"	"35-39"	776
	"North Dakota"	"38"	"1999"	"1999"	"40-44 years"	"40-44"	112
	"North Dakota"	"38"	"2000"	"2000"	"15-19 years"	"15-19"	706
	"North Dakota"	"38"	"2000"	"2000"	"20-24 years"	"20-24"	1970
	"North Dakota"	"38"	"2000"	"2000"	"25-29 years"	"25-29"	2413
	"North Dakota"	"38"	"2000"	"2000"	"30-34 years"	"30-34"	1706
	"North Dakota"	"38"	"2000"	"2000"	"35-39 years"	"35-39"	723
	"North Dakota"	"38"	"2000"	"2000"	"40-44 years"	"40-44"	153
	"North Dakota"	"38"	"2001"	"2001"	"15-19 years"	"15-19"	673
	"North Dakota"	"38"	"2001"	"2001"	"20-24 years"	"20-24"	2047
	"North Dakota"	"38"	"2001"	"2001"	"25-29 years"	"25-29"	2400
	"North Dakota"	"38"	"2001"	"2001"	"30-34 years"	"30-34"	1656
	"North Dakota"	"38"	"2001"	"2001"	"35-39 years"	"35-39"	702
	"North Dakota"	"38"	"2001"	"2001"	"40-44 years"	"40-44"	140
	"North Dakota"	"38"	"2002"	"2002"	"15-19 years"	"15-19"	653
	"North Dakota"	"38"	"2002"	"2002"	"20-24 years"	"20-24"	2073
	"North Dakota"	"38"	"2002"	"2002"	"25-29 years"	"25-29"	2433
	"North Dakota"	"38"	"2002"	"2002"	"30-34 years"	"30-34"	1715
	"North Dakota"	"38"	"2002"	"2002"	"35-39 years"	"35-39"	725
	"North Dakota"	"38"	"2002"	"2002"	"40-44 years"	"40-44"	143
	"North Dakota"	"38"	"2002"	"2002"	"45-49 years"	"45-49"	10
	"Ohio"	"39"	"1995"	"1995"	"Under 15 years"	"15"	455
	"Ohio"	"39"	"1995"	"1995"	"15-19 years"	"15-19"	20631
	"Ohio"	"39"	"1995"	"1995"	"20-24 years"	"20-24"	39913
	"Ohio"	"39"	"1995"	"1995"	"25-29 years"	"25-29"	42827
	"Ohio"	"39"	"1995"	"1995"	"30-34 years"	"30-34"	34541
	"Ohio"	"39"	"1995"	"1995"	"35-39 years"	"35-39"	13574
	"Ohio"	"39"	"1995"	"1995"	"40-44 years"	"40-44"	2049
	"Ohio"	"39"	"1995"	"1995"	"45-49 years"	"45-49"	74
	"Ohio"	"39"	"1996"	"1996"	"Under 15 years"	"15"	379
	"Ohio"	"39"	"1996"	"1996"	"15-19 years"	"15-19"	19851
	"Ohio"	"39"	"1996"	"1996"	"20-24 years"	"20-24"	38311
	"Ohio"	"39"	"1996"	"1996"	"25-29 years"	"25-29"	43255
	"Ohio"	"39"	"1996"	"1996"	"30-34 years"	"30-34"	33786
	"Ohio"	"39"	"1996"	"1996"	"35-39 years"	"35-39"	13714
	"Ohio"	"39"	"1996"	"1996"	"40-44 years"	"40-44"	2307
	"Ohio"	"39"	"1996"	"1996"	"45-49 years"	"45-49"	89
	"Ohio"	"39"	"1997"	"1997"	"Under 15 years"	"15"	372
	"Ohio"	"39"	"1997"	"1997"	"15-19 years"	"15-19"	19894
	"Ohio"	"39"	"1997"	"1997"	"20-24 years"	"20-24"	38362
	"Ohio"	"39"	"1997"	"1997"	"25-29 years"	"25-29"	43493
	"Ohio"	"39"	"1997"	"1997"	"30-34 years"	"30-34"	33140
	"Ohio"	"39"	"1997"	"1997"	"35-39 years"	"35-39"	14302
	"Ohio"	"39"	"1997"	"1997"	"40-44 years"	"40-44"	2374
	"Ohio"	"39"	"1997"	"1997"	"45-49 years"	"45-49"	93
	"Ohio"	"39"	"1998"	"1998"	"Under 15 years"	"15"	345
	"Ohio"	"39"	"1998"	"1998"	"15-19 years"	"15-19"	19564
	"Ohio"	"39"	"1998"	"1998"	"20-24 years"	"20-24"	38907
	"Ohio"	"39"	"1998"	"1998"	"25-29 years"	"25-29"	43292
	"Ohio"	"39"	"1998"	"1998"	"30-34 years"	"30-34"	33511
	"Ohio"	"39"	"1998"	"1998"	"35-39 years"	"35-39"	14537
	"Ohio"	"39"	"1998"	"1998"	"40-44 years"	"40-44"	2552
	"Ohio"	"39"	"1998"	"1998"	"45-49 years"	"45-49"	83
	"Ohio"	"39"	"1999"	"1999"	"Under 15 years"	"15"	329
	"Ohio"	"39"	"1999"	"1999"	"15-19 years"	"15-19"	18710
	"Ohio"	"39"	"1999"	"1999"	"20-24 years"	"20-24"	39572
	"Ohio"	"39"	"1999"	"1999"	"25-29 years"	"25-29"	42919
	"Ohio"	"39"	"1999"	"1999"	"30-34 years"	"30-34"	33507
	"Ohio"	"39"	"1999"	"1999"	"35-39 years"	"35-39"	14877
	"Ohio"	"39"	"1999"	"1999"	"40-44 years"	"40-44"	2563
	"Ohio"	"39"	"1999"	"1999"	"45-49 years"	"45-49"	104
	"Ohio"	"39"	"2000"	"2000"	"Under 15 years"	"15"	307
	"Ohio"	"39"	"2000"	"2000"	"15-19 years"	"15-19"	18455
	"Ohio"	"39"	"2000"	"2000"	"20-24 years"	"20-24"	41007
	"Ohio"	"39"	"2000"	"2000"	"25-29 years"	"25-29"	42925
	"Ohio"	"39"	"2000"	"2000"	"30-34 years"	"30-34"	34618
	"Ohio"	"39"	"2000"	"2000"	"35-39 years"	"35-39"	15232
	"Ohio"	"39"	"2000"	"2000"	"40-44 years"	"40-44"	2809
	"Ohio"	"39"	"2000"	"2000"	"45-49 years"	"45-49"	113
	"Ohio"	"39"	"2001"	"2001"	"Under 15 years"	"15"	277
	"Ohio"	"39"	"2001"	"2001"	"15-19 years"	"15-19"	17034
	"Ohio"	"39"	"2001"	"2001"	"20-24 years"	"20-24"	40223
	"Ohio"	"39"	"2001"	"2001"	"25-29 years"	"25-29"	40810
	"Ohio"	"39"	"2001"	"2001"	"30-34 years"	"30-34"	35349
	"Ohio"	"39"	"2001"	"2001"	"35-39 years"	"35-39"	14998
	"Ohio"	"39"	"2001"	"2001"	"40-44 years"	"40-44"	2745
	"Ohio"	"39"	"2001"	"2001"	"45-49 years"	"45-49"	128
	"Ohio"	"39"	"2002"	"2002"	"Under 15 years"	"15"	264
	"Ohio"	"39"	"2002"	"2002"	"15-19 years"	"15-19"	15698
	"Ohio"	"39"	"2002"	"2002"	"20-24 years"	"20-24"	39887
	"Ohio"	"39"	"2002"	"2002"	"25-29 years"	"25-29"	40189
	"Ohio"	"39"	"2002"	"2002"	"30-34 years"	"30-34"	34898
	"Ohio"	"39"	"2002"	"2002"	"35-39 years"	"35-39"	14754
	"Ohio"	"39"	"2002"	"2002"	"40-44 years"	"40-44"	2911
	"Ohio"	"39"	"2002"	"2002"	"45-49 years"	"45-49"	115
	"Oklahoma"	"40"	"1995"	"1995"	"Under 15 years"	"15"	161
	"Oklahoma"	"40"	"1995"	"1995"	"15-19 years"	"15-19"	7639
	"Oklahoma"	"40"	"1995"	"1995"	"20-24 years"	"20-24"	14746
	"Oklahoma"	"40"	"1995"	"1995"	"25-29 years"	"25-29"	11840
	"Oklahoma"	"40"	"1995"	"1995"	"30-34 years"	"30-34"	7859
	"Oklahoma"	"40"	"1995"	"1995"	"35-39 years"	"35-39"	2914
	"Oklahoma"	"40"	"1995"	"1995"	"40-44 years"	"40-44"	497
	"Oklahoma"	"40"	"1995"	"1995"	"45-49 years"	"45-49"	16
	"Oklahoma"	"40"	"1996"	"1996"	"Under 15 years"	"15"	148
	"Oklahoma"	"40"	"1996"	"1996"	"15-19 years"	"15-19"	7780
	"Oklahoma"	"40"	"1996"	"1996"	"20-24 years"	"20-24"	14415
	"Oklahoma"	"40"	"1996"	"1996"	"25-29 years"	"25-29"	12573
	"Oklahoma"	"40"	"1996"	"1996"	"30-34 years"	"30-34"	7580
	"Oklahoma"	"40"	"1996"	"1996"	"35-39 years"	"35-39"	3139
	"Oklahoma"	"40"	"1996"	"1996"	"40-44 years"	"40-44"	529
	"Oklahoma"	"40"	"1996"	"1996"	"45-49 years"	"45-49"	29
	"Oklahoma"	"40"	"1997"	"1997"	"Under 15 years"	"15"	143
	"Oklahoma"	"40"	"1997"	"1997"	"15-19 years"	"15-19"	8058
	"Oklahoma"	"40"	"1997"	"1997"	"20-24 years"	"20-24"	15318
	"Oklahoma"	"40"	"1997"	"1997"	"25-29 years"	"25-29"	13129
	"Oklahoma"	"40"	"1997"	"1997"	"30-34 years"	"30-34"	7755
	"Oklahoma"	"40"	"1997"	"1997"	"35-39 years"	"35-39"	3228
	"Oklahoma"	"40"	"1997"	"1997"	"40-44 years"	"40-44"	615
	"Oklahoma"	"40"	"1997"	"1997"	"45-49 years"	"45-49"	23
	"Oklahoma"	"40"	"1998"	"1998"	"Under 15 years"	"15"	123
	"Oklahoma"	"40"	"1998"	"1998"	"15-19 years"	"15-19"	7954
	"Oklahoma"	"40"	"1998"	"1998"	"20-24 years"	"20-24"	15868
	"Oklahoma"	"40"	"1998"	"1998"	"25-29 years"	"25-29"	13613
	"Oklahoma"	"40"	"1998"	"1998"	"30-34 years"	"30-34"	7836
	"Oklahoma"	"40"	"1998"	"1998"	"35-39 years"	"35-39"	3425
	"Oklahoma"	"40"	"1998"	"1998"	"40-44 years"	"40-44"	617
	"Oklahoma"	"40"	"1998"	"1998"	"45-49 years"	"45-49"	24
	"Oklahoma"	"40"	"1999"	"1999"	"Under 15 years"	"15"	135
	"Oklahoma"	"40"	"1999"	"1999"	"15-19 years"	"15-19"	7850
